
2014/09/06,2小倉11,曇,11,北九州短距離S(1600万下),,16,7,14,3.0,1,3,川田将雅,57.5,芝1200,良,**,1:08.1,0.3,**,2-2,34.0-33.8,34.0,480(+2),,,ニザエモン,454.9
2014/08/03,2小倉2,曇,11,佐世保S(1600万下),,12,7,9,1.8,1,3,川田将雅,57,芝1200,重,**,1:07.6,0.0,**,3-3,32.6-35.0,34.6,478(+8),,,メイショウイザヨイ,453.8
2014/07/05,2福島1,曇,11,テレビユー福島賞(1600万下),,16,3,5,4.5,2,2,柴田大知,57,芝1200,良,**,1:08.0,0.2,**,2-2,33.0-34.8,34.8,470(-8),,,メイショウスザンナ,720.2
2014/06/21,3阪神5,曇,10,水無月S(1600万下),,16,2,4,11.1,4,6,ウィリア,57,芝1200,良,**,1:08.7,0.6,**,4-5,33.5-34.6,34.8,478(-6),,,ワキノブレイブ,
2013/11/02,5京都1,晴,11,京洛S(OP),,15,3,5,5.3,2,13,和田竜二,55,芝1200,良,**,1:07.7,0.7,**,3-3,33.6-33.4,33.9,484(+4),,,ハノハノ,
2013/09/29,4中山9,晴,11,スプリンターズS(G1),,16,7,14,121.9,12,14,柴田大知,55,芝1200,良,**,1:07.9,0.7,**,5-5,32.9-34.3,34.6,480(-6),,,ロードカナロア,
2013/09/08,4阪神2,曇,11,セントウルS(G2),,13,3,3,72.4,8,4,和田竜二,54,芝1200,良,**,1:08.2,0.7,**,5-6,33.8-33.7,33.8,486(+12),,,ハクサンムーン,830.0
2013/08/18,2小倉8,晴,11,TV西日本北九州記念(G3),,15,7,12,6.1,3,7,柴田大知,54,芝1200,良,**,1:07.1,0.4,**,7-8,32.2-34.5,34.1,474(0),,,ツルマルレオン,
2013/07/14,2福島6,雨,11,バーデンバーデンC(OP),,16,3,6,5.0,2,1,柴田大知,52,芝1200,稍,**,1:10.5,-0.1,**,9-5,34.5-36.0,35.5,474(+4),,,(ハノハノ),"2,136.4"
2013/06/16,1函館2,曇,11,函館スプリントS(G3),,16,2,4,37.3,8,6,丹内祐次,52,芝1200,良,**,1:08.7,0.2,**,9-9,34.1-34.4,33.8,470(+4),,,パドトロワ,
2013/05/05,2東京6,晴,11,NHKマイルC(G1),,18,2,4,296.5,17,17,石橋脩,57,芝1600,良,**,1:33.8,1.1,**,5-7,34.4-34.9,35.3,466(+6),,,マイネルホウオウ,
2013/03/31,2阪神4,曇,10,マーガレットS(OP),,16,4,8,13.1,7,12,バルジュ,57,芝1400,良,**,1:22.0,0.8,**,7-14,34.2-35.0,35.0,460(-10),,,ローガンサファイア,
2012/12/16,5中山6,晴,11,朝日フューチュリティ(G1),,16,8,15,135.5,14,16,柴田大知,55,芝1600,良,**,1:34.9,1.5,**,1-1-2,33.9-36.1,37.6,470(-2),,,ロゴタイプ,
2012/11/10,5東京3,晴,11,京王杯2歳S(G2),,16,2,3,5.6,2,8,和田竜二,55,芝1400,良,**,1:21.9,0.7,**,1-1,35.6-33.7,34.4,472(+4),,,エーシントップ,
2012/10/06,4京都1,晴,11,デイリー杯2歳S(G2),,12,1,1,4.5,2,3,和田竜二,55,芝1600,良,**,1:34.9,0.2,**,4-5,35.7-34.3,33.9,468(+4),,,テイエムイナズマ,906.1
2012/09/02,2小倉12,晴,11,小倉2歳S(G3),,17,3,5,3.6,2,1,和田竜二,54,芝1200,良,**,1:07.9,0.0,**,6-7,32.7-35.2,34.8,464(+4),,,(クラウンレガーロ),"3,060.2"
2012/07/29,2小倉2,晴,5,2歳新馬,,14,5,8,1.4,1,1,和田竜二,54,芝1200,良,**,1:08.8,-0.6,**,1-1,33.6-35.2,35.2,460(0),,,(ケントヒーロー),700.0
